CLV,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Response,Gender,Total Claim Amount,Coverage,Education,Location Code,Marital Status,Policy Type,Label,State,EmploymentStatus,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
6674.455913,92653,83,15,80,1,6,0,0,456.519419,1,1,1,1,1,1,California,Employed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
33473.34946,33190,106,18,95,0,2,1,0,508.8,0,1,1,0,1,2,Nevada,Employed,Personal L3,Offer1,Web,SUV,Medsize
6459.640942,24290,82,15,84,0,8,0,0,393.6,1,1,1,1,1,1,Oregon,Employed,Personal L1,Offer4,Branch,Four-Door Car,Medsize
4605.036646,22571,63,29,51,0,9,1,0,302.4,0,1,1,0,0,0,Oregon,Medical Leave,Corporate L3,Offer2,Web,Four-Door Car,Large
5686.743252,26409,71,30,70,0,5,0,0,475.166267,0,0,1,1,1,1,California,Employed,Personal L3,Offer2,Branch,Four-Door Car,Large
6608.165971,21616,93,4,41,0,7,0,1,944.854655,1,0,1,0,1,2,Arizona,Medical Leave,Personal L1,Offer2,Web,Two-Door Car,Medsize
7158.530736,36463,92,8,25,0,3,0,1,441.6,1,1,1,0,1,1,Oregon,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
10179.71704,14290,271,20,40,0,1,1,0,1300.8,2,1,1,1,1,2,California,Retired,Personal L2,Offer1,Agent,Luxury SUV,Medsize
5052.381573,34645,69,1,2,3,5,0,1,220.446667,0,1,2,0,2,2,California,Employed,Special L3,Offer3,Agent,Two-Door Car,Large
5201.357604,67001,131,7,36,0,1,0,1,463.425687,1,1,2,0,1,2,Washington,Employed,Personal L3,Offer3,Web,SUV,Medsize
8632.783576,96200,107,9,45,0,3,0,0,513.6,2,1,1,1,1,2,California,Employed,Personal L2,Offer2,Web,Two-Door Car,Small
7350.930502,69241,93,2,63,0,3,0,1,111.250449,1,0,0,0,1,1,Arizona,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
7690.159642,55843,64,3,80,0,2,0,0,307.2,0,1,1,1,0,2,California,Employed,Corporate L3,Offer1,Call Center,Two-Door Car,Medsize
8259.1108,20305,76,14,63,1,2,0,0,496.477418,1,1,1,0,1,2,California,Disabled,Personal L2,Offer2,Call Center,Two-Door Car,Medsize
2317.282049,0,68,10,81,0,1,0,0,489.6,0,1,1,0,0,2,Oregon,Unemployed,Corporate L2,Offer1,Call Center,Two-Door Car,Medsize
8929.611119,44329,112,25,58,0,3,0,1,537.6,0,1,1,1,1,2,Oregon,Employed,Personal L1,Offer2,Agent,SUV,Medsize
4854.362069,44279,61,32,7,0,3,0,1,292.8,0,0,1,1,1,2,Arizona,Employed,Personal L1,Offer2,Agent,Two-Door Car,Small
2659.70565,0,87,4,4,3,1,1,0,420.041981,1,1,1,0,1,1,California,Unemployed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
8750.222052,34695,113,1,60,0,5,0,0,100.323765,0,1,0,0,1,2,Oregon,Employed,Personal L3,Offer1,Call Center,SUV,Small
5054.780543,79297,64,34,64,0,6,0,1,72.760316,0,0,0,0,1,1,Arizona,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
2199.516645,0,62,29,72,0,1,0,1,297.6,0,1,1,1,0,0,Arizona,Unemployed,Corporate L1,Offer2,Web,Four-Door Car,Medsize
5715.312991,84183,72,29,86,0,4,0,1,255.565349,0,1,2,0,1,1,Nevada,Employed,Personal L1,Offer1,Agent,Four-Door Car,Small
9566.839884,53375,79,20,92,0,2,0,1,127.322656,1,2,0,1,1,1,California,Employed,Personal L1,Offer4,Agent,Four-Door Car,Medsize
10094.13003,32046,127,28,23,0,4,0,0,475.599472,1,0,2,1,0,0,California,Employed,Corporate L1,Offer3,Agent,SUV,Medsize
5444.793941,91393,67,19,54,0,6,0,1,460.551521,0,0,1,1,1,2,Nevada,Employed,Personal L3,Offer1,Agent,Two-Door Car,Medsize
2582.408525,76731,64,2,68,0,1,1,0,201.455005,0,1,2,1,1,1,California,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
50568.25912,82081,249,1,62,0,2,0,1,753.760098,1,2,2,1,1,2,Oregon,Employed,Personal L1,Offer2,Branch,Luxury SUV,Small
3484.247842,51337,88,3,70,0,1,0,0,72.543171,1,0,0,0,0,0,Oregon,Employed,Corporate L2,Offer3,Branch,Four-Door Car,Medsize
5555.830205,74015,72,12,61,0,6,1,1,471.443077,0,1,1,0,1,1,California,Employed,Personal L1,Offer2,Call Center,Four-Door Car,Small
4173.140695,0,117,10,37,0,1,0,0,842.4,0,1,1,0,1,2,Arizona,Unemployed,Personal L3,Offer1,Agent,SUV,Medsize
2897.494724,0,77,19,17,0,1,0,0,554.4,1,0,1,0,1,1,Oregon,Unemployed,Personal L2,Offer1,Branch,Four-Door Car,Medsize
8044.511759,68849,67,9,67,0,2,0,0,252.699037,0,1,2,1,0,2,California,Employed,Corporate L1,Offer2,Call Center,Two-Door Car,Medsize
7716.997859,37376,99,34,52,0,3,0,0,65.548725,1,1,0,0,1,1,Oregon,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
2274.669484,0,64,12,25,0,1,0,0,621.968062,0,0,1,0,0,0,Oregon,Unemployed,Corporate L2,Offer4,Call Center,Four-Door Car,Medsize
8658.863813,62464,109,23,45,0,4,1,1,400.181882,0,1,2,1,1,2,California,Employed,Personal L3,Offer2,Agent,Sports Car,Medsize
11260.90364,88304,95,2,17,0,2,0,0,276.467811,1,0,2,0,1,1,Arizona,Employed,Personal L3,Offer2,Branch,Four-Door Car,Large
16414.04415,0,112,11,9,0,2,0,1,682.422936,0,1,1,1,2,2,Oregon,Unemployed,Special L1,Offer1,Web,SUV,Medsize
20018.20459,65900,62,17,41,0,2,0,0,297.6,0,1,1,1,1,1,Nevada,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
4698.759935,0,67,27,71,0,6,0,0,321.6,0,1,1,0,1,2,Washington,Unemployed,Personal L2,Offer1,Agent,Two-Door Car,Medsize
9002.117386,61374,113,5,27,0,3,0,1,210.100003,2,0,0,1,0,2,Oregon,Employed,Corporate L1,Offer2,Call Center,Two-Door Car,Medsize
25030.89457,0,110,1,53,1,2,0,1,528,0,1,1,0,0,0,California,Unemployed,Corporate L2,Offer1,Branch,SUV,Medsize
3102.998522,31841,78,24,11,0,1,0,1,126.857228,1,2,0,1,1,1,Oregon,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
2587.107864,27861,65,22,67,0,1,0,0,312,0,0,1,1,0,0,Oregon,Employed,Corporate L2,Offer3,Branch,Four-Door Car,Medsize
4983.61893,0,83,22,0,3,5,0,1,736.00483,1,1,1,0,1,1,Arizona,Unemployed,Personal L3,Offer1,Agent,Four-Door Car,Small
6265.343299,0,84,18,25,1,4,1,0,481.025786,1,2,1,1,0,0,Oregon,Unemployed,Corporate L1,Offer1,Agent,Four-Door Car,Medsize
7233.540011,94550,90,0,93,0,7,0,0,432,1,0,1,0,1,1,Nevada,Employed,Personal L3,Offer2,Agent,Four-Door Car,Small
5357.260833,39604,68,2,21,0,8,0,1,63.127223,0,1,0,1,1,1,Nevada,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
11130.11974,42928,93,20,65,0,2,0,0,651.623195,1,1,1,1,1,1,Nevada,Employed,Personal L3,Offer1,Call Center,Four-Door Car,Large
2610.369217,54737,66,3,86,0,1,0,0,391.970334,0,1,1,0,1,1,Washington,Employed,Personal L3,Offer3,Web,Four-Door Car,Medsize
7452.543017,0,68,14,46,0,2,0,1,489.6,0,1,1,1,0,2,Arizona,Unemployed,Corporate L1,Offer1,Branch,Two-Door Car,Medsize
6352.961129,80587,78,7,5,0,6,0,0,276.191729,1,0,2,1,1,1,California,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
14585.37736,0,194,26,10,0,5,0,0,931.2,0,0,1,1,0,0,Oregon,Unemployed,Corporate L3,Offer1,Agent,Luxury SUV,Medsize
17292.93538,80028,86,34,37,0,2,0,1,114.02307,1,1,0,1,0,0,California,Employed,Corporate L1,Offer2,Web,Four-Door Car,Medsize
4254.620669,11904,61,34,11,2,3,1,0,292.8,0,0,1,0,1,2,Arizona,Disabled,Personal L3,Offer1,Web,Two-Door Car,Small
9621.72619,54872,121,9,50,0,3,0,0,580.8,1,0,1,1,1,2,Arizona,Employed,Personal L3,Offer2,Agent,SUV,Large
14260.91441,0,99,2,30,0,2,0,1,204.121476,1,1,0,1,1,2,California,Unemployed,Personal L1,Offer4,Branch,Two-Door Car,Medsize
7756.307652,0,74,24,63,0,2,0,1,532.8,0,1,1,0,0,2,Washington,Unemployed,Corporate L1,Offer1,Agent,Two-Door Car,Small
5875.212734,46417,74,16,14,0,7,0,1,164.746184,0,1,0,1,0,0,Arizona,Employed,Corporate L2,Offer2,Branch,Four-Door Car,Medsize
4946.960039,46239,67,17,1,3,4,0,0,6.395416,0,1,0,0,1,1,Washington,Employed,Personal L3,Offer3,Web,Four-Door Car,Medsize
2660.009874,0,73,18,61,0,1,0,0,350.4,0,1,1,0,1,1,Oregon,Unemployed,Personal L1,Offer1,Call Center,Four-Door Car,Medsize
2372.289378,25550,61,28,13,0,1,0,0,439.2,0,0,1,1,1,1,Oregon,Medical Leave,Personal L3,Offer4,Agent,Four-Door Car,Small
15613.95173,27514,197,12,97,0,8,0,0,1367.199081,2,1,1,1,1,2,Nevada,Employed,Personal L3,Offer1,Call Center,SUV,Medsize
7803.503824,84417,98,5,32,0,7,0,1,139.714897,1,0,0,0,1,2,Nevada,Employed,Personal L2,Offer4,Agent,Two-Door Car,Medsize
10346.11154,55906,86,26,3,0,2,0,0,58.469264,1,0,0,1,1,1,Oregon,Employed,Personal L2,Offer3,Agent,Four-Door Car,Medsize
4960.548942,21638,65,9,81,0,8,0,1,468,0,0,1,1,1,1,California,Medical Leave,Personal L3,Offer1,Web,Four-Door Car,Small
7099.574987,16121,65,5,85,2,2,0,1,312,0,1,1,1,0,0,Oregon,Disabled,Corporate L1,Offer1,Web,Four-Door Car,Small
24442.29656,36261,68,3,71,0,2,0,1,16.800832,0,1,0,1,1,1,Oregon,Employed,Personal L2,Offer4,Call Center,Four-Door Car,Large
13466.92071,11432,119,11,9,0,2,1,0,571.2,0,0,1,1,1,2,Oregon,Disabled,Personal L2,Offer2,Agent,SUV,Small
2598.061204,62566,65,4,3,1,1,0,0,48.344273,0,1,0,1,0,0,Arizona,Employed,Corporate L1,Offer3,Branch,Four-Door Car,Medsize
2886.451602,10312,78,10,63,0,1,1,0,486.278557,1,0,1,1,1,1,Oregon,Retired,Personal L2,Offer2,Agent,Four-Door Car,Large
2566.398498,67778,64,17,17,1,1,0,1,171.287759,0,0,2,1,1,1,Oregon,Employed,Personal L3,Offer2,Agent,Four-Door Car,Large
6252.3631,92895,77,5,2,0,7,0,0,43.14147,1,2,0,1,1,2,Washington,Employed,Personal L2,Offer2,Call Center,Two-Door Car,Small
5174.689686,55290,65,26,33,0,4,0,0,13.874775,0,1,0,1,1,1,California,Employed,Personal L3,Offer2,Branch,Four-Door Car,Medsize
9263.179837,23377,116,15,19,0,3,0,0,556.8,2,1,1,1,1,1,California,Employed,Personal L3,Offer2,Web,Four-Door Car,Medsize
4834.710493,38713,66,31,69,4,6,1,0,316.8,0,1,1,0,1,1,California,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
2361.742243,0,66,17,92,1,1,0,0,145.896438,0,1,0,1,1,1,Arizona,Unemployed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
2674.730716,56342,69,12,89,0,1,1,1,331.2,0,1,1,0,0,0,Nevada,Employed,Corporate L2,Offer2,Call Center,Four-Door Car,Small
16159.54237,29593,137,15,52,0,2,0,1,657.6,1,1,1,1,1,2,Oregon,Employed,Personal L3,Offer1,Call Center,Sports Car,Medsize
26197.41498,18495,113,10,15,0,2,1,0,542.4,0,0,1,1,1,2,Nevada,Disabled,Personal L2,Offer1,Branch,SUV,Large
2664.242814,82887,66,22,4,1,1,0,0,420.374805,0,0,1,1,0,0,California,Employed,Corporate L3,Offer3,Agent,Four-Door Car,Small
15162.06565,71366,94,23,56,0,2,0,0,265.216633,1,2,2,0,1,1,Oregon,Employed,Personal L2,Offer2,Call Center,Four-Door Car,Small
22332.43946,49078,97,10,3,0,2,1,1,484.013411,1,1,1,0,0,0,California,Employed,Corporate L3,Offer2,Branch,Four-Door Car,Medsize
4995.1712,10787,71,33,25,0,8,0,0,697.798804,0,1,1,0,1,2,Arizona,Retired,Personal L2,Offer1,Agent,Two-Door Car,Small
16109.75353,0,73,12,42,0,2,0,0,350.4,0,0,1,1,1,1,California,Unemployed,Personal L3,Offer3,Call Center,Four-Door Car,Small
4957.404306,10194,65,34,35,0,4,0,1,312,0,0,1,1,1,2,Arizona,Medical Leave,Personal L3,Offer4,Branch,Two-Door Car,Small
2866.779811,81763,72,22,12,1,1,0,1,518.4,0,0,1,1,1,2,Oregon,Employed,Personal L3,Offer2,Branch,Two-Door Car,Small
8719.896238,59763,73,4,31,0,2,0,0,350.4,0,1,1,1,1,2,Arizona,Employed,Personal L3,Offer4,Agent,Two-Door Car,Small
22448.68617,0,78,7,63,0,2,0,0,561.6,1,1,1,0,2,1,California,Unemployed,Special L2,Offer1,Agent,Four-Door Car,Medsize
6864.647514,96832,85,19,23,0,3,0,0,408,1,1,1,1,1,2,Arizona,Employed,Personal L2,Offer1,Branch,Two-Door Car,Small
4980.18765,21135,130,14,59,0,1,0,0,678.946216,1,1,1,1,1,2,California,Disabled,Personal L2,Offer3,Call Center,SUV,Medsize
2312.328541,16143,62,3,73,1,1,0,1,32.114117,0,0,0,1,1,1,California,Medical Leave,Personal L3,Offer4,Web,Four-Door Car,Large
5555.830205,74015,72,12,61,0,6,1,1,471.443077,0,1,1,0,1,1,Arizona,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Small
26763.82631,84178,74,34,80,0,2,0,1,12.588784,0,0,0,0,1,2,Arizona,Employed,Personal L3,Offer2,Call Center,Two-Door Car,Medsize
2471.441785,0,70,32,14,0,1,0,1,504,0,1,1,0,1,2,Arizona,Unemployed,Personal L1,Offer1,Branch,Two-Door Car,Small
17759.38575,0,63,10,19,0,2,0,0,661.7151,0,0,1,0,1,1,Oregon,Unemployed,Personal L3,Offer2,Web,Four-Door Car,Small
14628.49627,63936,189,4,29,0,5,0,1,765.012123,0,1,2,0,1,1,California,Employed,Personal L3,Offer1,Agent,Luxury Car,Medsize
5801.828142,0,83,17,28,0,4,0,1,597.6,1,1,1,0,1,1,Washington,Unemployed,Personal L2,Offer1,Branch,Four-Door Car,Medsize
5209.945549,37940,129,11,36,0,1,0,0,512.542299,1,0,2,1,2,2,Oregon,Employed,Special L3,Offer1,Branch,SUV,Medsize
2814.438036,30703,70,15,58,0,1,0,0,336,0,0,1,1,1,1,Washington,Employed,Personal L1,Offer1,Agent,Four-Door Car,Medsize
5417.744055,54898,69,25,32,0,9,0,0,176.242159,0,1,2,0,0,2,Arizona,Employed,Corporate L2,Offer1,Call Center,Two-Door Car,Small
16775.80883,89030,139,31,62,0,2,0,1,49.566591,1,1,0,1,1,2,Oregon,Employed,Personal L3,Offer3,Agent,SUV,Medsize
7980.304624,15630,115,8,60,1,3,0,0,656.775467,0,1,1,0,1,2,California,Retired,Personal L1,Offer1,Web,SUV,Medsize
5107.163002,35625,65,10,56,1,3,1,0,288.572108,0,1,2,1,1,1,Arizona,Employed,Personal L1,Offer2,Agent,Four-Door Car,Medsize
2690.781969,48329,67,9,70,0,1,0,1,470.386291,0,0,1,1,0,0,Nevada,Employed,Corporate L2,Offer4,Agent,Four-Door Car,Small
4254.620669,11904,61,34,11,2,3,1,0,292.8,0,0,1,0,1,2,California,Disabled,Personal L2,Offer1,Web,Two-Door Car,Small
4643.413135,12261,125,26,80,0,1,0,0,600,1,1,1,0,1,2,Arizona,Disabled,Personal L1,Offer1,Call Center,SUV,Medsize
6217.258012,0,86,15,94,0,9,0,1,39.730199,1,0,0,1,1,1,Arizona,Unemployed,Personal L3,Offer3,Agent,Four-Door Car,Medsize
11373.98852,87810,94,15,26,3,2,0,0,225.641724,1,2,0,1,1,1,California,Employed,Personal L1,Offer3,Agent,Four-Door Car,Medsize
10861.71019,64744,139,5,34,0,5,0,1,41.308429,1,1,0,0,1,2,Oregon,Employed,Personal L3,Offer4,Agent,SUV,Medsize
8569.36439,0,117,13,11,0,8,0,1,957.134978,0,2,1,1,1,2,Arizona,Unemployed,Personal L1,Offer4,Agent,SUV,Small
16069.95283,60735,135,11,59,0,2,0,1,571.695889,1,1,2,1,1,2,Washington,Employed,Personal L3,Offer3,Branch,SUV,Medsize
2410.355726,0,67,5,53,0,1,0,0,482.4,0,1,1,0,1,2,Washington,Unemployed,Personal L2,Offer2,Agent,Two-Door Car,Medsize
14057.42125,36261,118,14,78,0,2,0,1,1197.713861,0,1,1,0,0,2,California,Employed,Corporate L3,Offer3,Web,SUV,Medsize
4872.577302,0,135,32,33,0,1,0,1,648,1,0,1,0,1,2,Nevada,Unemployed,Personal L3,Offer4,Call Center,Sports Car,Medsize
9031.214859,0,122,15,47,0,9,1,0,650.52179,1,2,1,0,0,2,Washington,Unemployed,Corporate L2,Offer1,Branch,Sports Car,Medsize
2993.117683,23277,77,14,68,2,1,0,1,369.6,1,0,1,1,0,0,California,Employed,Corporate L1,Offer1,Branch,Four-Door Car,Medsize
5846.520588,50320,73,24,6,0,5,0,0,297.738909,0,0,2,1,1,1,Arizona,Employed,Personal L2,Offer4,Call Center,Four-Door Car,Medsize
2589.43003,49675,65,10,54,0,1,0,0,312,0,0,1,1,1,2,Washington,Employed,Personal L2,Offer2,Agent,Two-Door Car,Medsize
6558.880167,19508,61,22,59,0,2,0,1,292.8,0,0,1,0,1,2,Arizona,Medical Leave,Personal L1,Offer1,Branch,Two-Door Car,Medsize
8105.996039,20815,110,7,35,0,9,0,1,528,0,1,1,1,1,2,Oregon,Medical Leave,Personal L3,Offer1,Agent,SUV,Medsize
7232.609391,46621,61,20,31,0,2,0,1,30.448249,0,0,0,1,0,0,Nevada,Employed,Corporate L3,Offer2,Branch,Four-Door Car,Medsize
13599.92487,22775,184,6,10,0,3,0,0,883.2,0,0,1,0,1,0,Arizona,Disabled,Personal L1,Offer1,Agent,Luxury Car,Medsize
5093.379714,91814,63,30,99,0,3,0,0,167.037619,0,1,2,1,1,2,California,Employed,Personal L1,Offer3,Call Center,Two-Door Car,Medsize
6047.02516,20396,76,15,60,1,4,1,1,364.8,1,1,1,1,1,1,Arizona,Employed,Personal L2,Offer1,Branch,Four-Door Car,Medsize
7172.070153,73836,182,8,35,3,1,0,0,553.385695,0,0,2,1,1,1,California,Employed,Personal L3,Offer1,Branch,Luxury Car,Medsize
3438.949322,55910,86,4,3,0,1,0,0,324.348688,1,1,2,1,1,1,Nevada,Employed,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
5418.463878,43054,68,5,41,0,4,0,0,326.4,0,0,1,1,1,1,California,Employed,Personal L2,Offer3,Agent,Four-Door Car,Large
7824.492263,64543,65,1,84,0,2,0,0,200.177163,0,1,2,1,1,1,Arizona,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
7930.602564,75988,67,0,40,0,2,0,1,200.54531,0,1,2,0,1,1,Oregon,Employed,Personal L1,Offer1,Agent,Four-Door Car,Medsize
9321.284825,0,64,26,99,0,2,0,1,572.522796,0,1,1,0,1,1,Arizona,Unemployed,Personal L3,Offer3,Agent,Four-Door Car,Large
2775.080095,29051,73,31,79,0,1,0,0,153.200014,0,1,0,1,1,2,Arizona,Disabled,Personal L3,Offer1,Agent,Two-Door Car,Medsize
5792.666316,87382,72,26,65,0,5,0,0,345.6,0,1,1,1,1,1,Arizona,Employed,Personal L3,Offer2,Web,Four-Door Car,Large
3596.83011,30694,91,22,23,1,1,0,0,436.8,1,1,1,1,1,1,California,Employed,Personal L3,Offer1,Agent,Four-Door Car,Small
14713.52329,0,85,4,18,0,2,0,1,877.034575,1,0,1,0,1,1,Washington,Unemployed,Personal L2,Offer1,Branch,Four-Door Car,Medsize
44520.13577,49259,144,35,36,0,2,0,1,820.431905,2,0,1,0,1,2,California,Employed,Personal L3,Offer3,Call Center,Sports Car,Medsize
3071.784639,47528,77,10,73,1,1,0,0,277.582137,1,0,2,1,1,1,Oregon,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
8471.292552,70624,106,6,52,0,3,0,1,49.234943,0,1,0,1,0,2,Nevada,Employed,Corporate L3,Offer4,Call Center,SUV,Small
7205.019561,0,64,27,62,0,2,0,0,505.975326,0,1,1,0,0,0,California,Unemployed,Corporate L1,Offer1,Web,Four-Door Car,Small
11154.67599,31409,93,10,50,0,2,0,0,381.960657,1,2,2,1,1,1,Oregon,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
10168.27175,35504,128,4,86,0,3,0,0,404.303518,1,0,2,1,1,2,Nevada,Employed,Personal L3,Offer3,Call Center,SUV,Small
5688.20499,44833,72,24,59,0,3,0,0,345.6,0,1,1,0,1,2,Washington,Employed,Personal L2,Offer1,Agent,Two-Door Car,Medsize
5272.932008,24423,67,5,62,0,6,0,0,321.6,0,0,1,0,0,2,Washington,Employed,Corporate L3,Offer1,Branch,Two-Door Car,Medsize
13799.05459,0,127,20,31,0,2,0,1,609.6,1,1,1,1,1,2,California,Unemployed,Personal L1,Offer1,Agent,SUV,Small
4167.994667,0,69,22,98,3,8,0,0,433.959806,0,1,1,0,1,1,Oregon,Unemployed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
4242.69282,0,61,5,51,0,7,0,1,439.2,0,0,1,0,1,1,Arizona,Unemployed,Personal L2,Offer3,Call Center,Four-Door Car,Medsize
5736.45893,96917,71,31,16,0,9,0,0,373.047039,0,1,1,1,1,2,Nevada,Employed,Personal L3,Offer2,Agent,Two-Door Car,Medsize
2679.686625,84450,68,18,12,0,1,0,1,291.257059,0,1,2,0,0,0,Arizona,Employed,Corporate L3,Offer2,Branch,Four-Door Car,Medsize
11828.61437,0,111,4,8,0,2,0,0,1018.808223,0,1,1,0,1,2,Arizona,Unemployed,Personal L3,Offer2,Call Center,SUV,Medsize
11905.06754,0,115,19,39,0,2,0,0,840.179082,2,0,1,0,0,0,Arizona,Unemployed,Corporate L1,Offer1,Branch,Four-Door Car,Medsize
4212.8026,10097,110,17,69,0,1,0,0,218.635593,2,1,0,1,1,1,Arizona,Disabled,Personal L1,Offer1,Web,Four-Door Car,Medsize
5553.18672,33255,138,0,20,0,1,0,0,662.4,1,1,1,1,1,2,California,Employed,Personal L1,Offer1,Branch,Sports Car,Medsize
26538.57925,94132,73,31,68,0,2,0,0,350.4,0,1,1,1,1,1,Oregon,Employed,Personal L2,Offer2,Call Center,Four-Door Car,Small
6511.467626,42602,85,7,75,3,3,0,1,63.161647,1,2,0,1,1,2,Oregon,Employed,Personal L3,Offer2,Agent,Two-Door Car,Medsize
4730.355248,17250,62,16,90,0,3,0,1,175.528642,0,2,2,1,1,1,Nevada,Medical Leave,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
2908.020838,74212,73,16,26,0,1,0,1,188.878749,0,1,2,1,1,1,California,Employed,Personal L2,Offer2,Call Center,Four-Door Car,Small
4821.156466,85756,61,18,74,0,3,0,1,117.036869,0,1,0,0,1,1,Washington,Employed,Personal L3,Offer4,Branch,Four-Door Car,Medsize
2248.449633,24910,63,7,63,1,1,1,0,347.857619,0,1,1,0,1,1,Arizona,Retired,Personal L3,Offer1,Branch,Four-Door Car,Medsize
5232.454958,41596,66,12,12,0,5,0,1,316.8,0,1,1,1,1,1,Oregon,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
2557.585549,72202,63,12,13,0,1,0,1,453.6,0,1,1,1,0,2,Nevada,Employed,Corporate L3,Offer2,Branch,Two-Door Car,Small
5871.175279,33967,76,0,60,0,8,0,1,364.8,1,1,1,0,1,1,California,Employed,Personal L1,Offer2,Agent,Four-Door Car,Small
3681.978995,77951,93,28,46,3,1,0,0,19.668633,1,2,0,1,0,2,California,Employed,Corporate L2,Offer4,Branch,Two-Door Car,Medsize
5918.066128,77521,73,6,66,0,3,0,0,350.4,0,2,1,1,1,2,Oregon,Employed,Personal L3,Offer3,Call Center,Two-Door Car,Small
16152.90489,0,109,12,66,0,2,0,1,852.460341,0,1,1,0,1,2,Oregon,Unemployed,Personal L3,Offer1,Agent,Sports Car,Large
4984.618655,86305,62,1,99,0,5,1,1,80.73124,0,1,0,1,0,0,Arizona,Employed,Corporate L2,Offer2,Call Center,Four-Door Car,Medsize
6637.228238,0,92,4,83,2,3,0,1,662.4,1,0,1,1,1,1,Arizona,Unemployed,Personal L1,Offer3,Call Center,Four-Door Car,Medsize
5979.724161,57693,76,16,56,0,3,1,0,547.2,1,0,1,0,1,1,California,Employed,Personal L2,Offer2,Agent,Four-Door Car,Medsize
7736.457821,0,112,6,37,3,7,0,0,78.975117,0,1,0,1,0,2,Oregon,Unemployed,Corporate L3,Offer2,Agent,SUV,Medsize
5644.474853,33137,74,16,8,0,4,0,1,472.500375,0,1,1,0,1,2,California,Employed,Personal L2,Offer3,Web,Two-Door Car,Medsize
6944.739992,0,68,24,31,0,2,0,1,489.6,0,0,1,0,1,1,Washington,Unemployed,Personal L1,Offer1,Branch,Four-Door Car,Medsize
7373.225991,44938,183,7,37,0,1,0,0,2069.309854,0,1,1,1,1,1,California,Employed,Personal L3,Offer2,Branch,Luxury Car,Large
13979.09014,33617,117,6,12,0,2,0,1,761.722334,2,0,1,1,1,1,Oregon,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
2395.968567,38460,61,11,98,0,1,0,1,191.365686,0,1,2,0,1,1,Arizona,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
2387.858281,0,67,23,88,0,1,0,1,482.4,0,1,1,0,1,1,California,Unemployed,Personal L3,Offer1,Web,Four-Door Car,Medsize
4883.335068,40171,123,13,23,0,1,0,0,576.880144,1,1,2,1,1,2,Washington,Employed,Personal L1,Offer2,Call Center,SUV,Medsize
20496.69426,0,64,10,72,0,2,0,0,307.2,0,0,1,0,1,1,Washington,Unemployed,Personal L2,Offer1,Branch,Four-Door Car,Medsize
2491.317024,36631,62,30,77,0,1,1,1,67.530904,0,2,0,0,1,1,Nevada,Employed,Personal L3,Offer1,Agent,Four-Door Car,Large
7372.230729,74335,187,3,4,0,1,0,0,896.436023,0,1,2,0,0,0,Nevada,Employed,Corporate L1,Offer3,Agent,Luxury Car,Small
12625.27947,79421,104,2,85,0,2,0,0,115.126739,2,1,0,1,1,1,California,Employed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
5261.419836,38466,68,18,5,0,8,0,1,204.685796,0,1,2,0,1,2,Oregon,Employed,Personal L2,Offer1,Agent,Two-Door Car,Medsize
4895.811925,54495,61,7,3,0,8,0,0,182.350945,0,1,2,1,1,1,Arizona,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
4034.926461,0,112,8,28,0,1,0,0,806.4,0,1,1,0,2,2,Oregon,Unemployed,Special L3,Offer3,Branch,Sports Car,Medsize
10179.71704,14290,271,20,40,0,1,1,0,1300.8,2,1,1,1,1,2,Oregon,Retired,Personal L3,Offer1,Agent,Luxury SUV,Medsize
17497.52201,0,73,9,94,0,2,1,1,350.4,0,1,1,0,1,2,California,Unemployed,Personal L3,Offer1,Agent,Two-Door Car,Medsize
10569.62547,45776,89,2,17,0,2,0,1,95.95081,1,1,0,1,1,1,Nevada,Employed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
